업체코드,종목코드,종목명,업체명,법인번호,사업자번호,설립일,상장일,상장폐지일,시장구분,결산월,기업규모,주식업종,소속기업집단,NICS산업분류,표준산업대분류,표준산업중분류,코스피구분,상폐사유,상폐사유요약,연도,01_총자본증가율,02_영업이익증가율,03_순이익증가율,04_자기자본증가율,05_매출액증가율,06_종업원수증가율,07_매출액총이익율,08_매출액영업이익율,09_매출액순이익율,10_총자산영업이익율,11_총자산순이익율,12_자기자본영업이익율,13_자기자본순이익율,14_금융비용부담율,15_수지비율,16_사내유보대자기자본비율,17_총자본회전율,18_자기자본회전율,19_타인자본회전율,20_유동자산회전율,21_당좌자산회전율,22_재고자산회전율,23_매출채권회전율,24_순운전자본회전율,26_종업원1인당부가가치,27_노동장비율,28_기계장비율,29_자본집약도,30_총자본투자효율,31_설비투자효율,32_1주당매출액,33_주당순이익,34_주당현금흐름,35_주당순자산가치,36_유보율,37_자기자본구성비율,38_유동비율,39_당좌비율,40_현금비율,41_재고자산대순운전자본비율,42_매출채권대매입채무비율,43_부채비율,44_이자보상비율,45_Cashflow대부채비율,46_Cashflow대차입금비율,47_Cashflow대총자본비율,48_Cashflow대매출액비율,49_기계투자효율,50_부가가치율,51_노동소득분배율,52_자산총계
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2016,,,,,,,35.91,7.33,1.19,,,,0.88,16.64,103.04,28.12,0.22,,,0.0,103.3782256,,,-2.08,,"272,775,060.","35,426,060.",,10.49,33.1,,,,,803.86,31.71,,,.9,,339.63,,,2.78,3.48,1.77,9.45,254.88,54.71,,"101,255,582,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2017,,,,,,,45.7,10.16,-10.49,,,,-6.01,15.57,111.38,41.79,0.22,,,0.0,89.7782949,,,-2.32,,"298,724,310.","42,599,810.",,7.91,25.95,,,,,902.91,46.51,,,1.88,,419.45,,,1.56,1.82,.76,3.94,181.98,41.38,,"106,594,894,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2018,-0.6299481,-4.5163496,-16.4493462,-62.99,-0.3816319,0.0833333,19.21,-57.77,-295.88,-0.0898951,-0.4604452,-0.2524122,-129.29,20.12,333.03,14.1,.16,0.44,0.2416981,0.0,259.0078615,3.2,1.66,-1.05,,"264,021,920.","40,627,010.","777,282.33",-40.96,-120.58,1148.8483869,-3653.78495,-831.5971888,1422.3438424,185.15,21.81,52.11,30.38,.7,,384.51,358.54,-2.87,-80.96,-121.55,-63.93,-387.32,-783.63,-293.16,-14.81,"105,317,601,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2019,-0.3453265,0.7856407,0.7414169,-34.53,0.2768123,-0.2820513,29.93,-9.7,-59.92,-0.0229134,-0.1415758,-0.1210639,-74.8,17.07,132.7,6.84,.24,1.25,0.2914219,0.0,176.5680992,3.09,2.21,-.74,,"339,180,950.","44,801,310.","871,888.39",5.4,13.89,1306.4123653,-873.8548587,-270.9157241,881.9998348,77.14,15.75,27.55,16.5,1.88,,174.77,535.,-.57,-15.51,-21.3,-13.28,-59.97,105.13,25.71,121.73,"83,116,774,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2020,-1.8960108,-4.4341197,-0.7331018,,-0.4272668,,-13.25,-92.02,-181.33,-0.1773908,-0.3495635,-15.9898154,,23.32,177.72,-66.71,.19,,0.1949442,0.0,404.1822719,3.51,1.48,-.29,,,,,,,510.5534714,-984.045543,-290.4532888,-399.1139225,-179.34,,12.2,10.89,1.72,,"1,127.7",,-3.95,-32.14,-42.01,-41.08,-135.55,,,,"75,353,993,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2021,-2.1144063,0.7104241,0.7831993,,0.7302772,,32.15,-15.4,-22.72,-0.0810731,-0.1196106,-4.6971129,,10.94,119.87,19.81,.53,,0.5357047,0.0,142.9368621,43.57,2.39,-.74,,"257,464,700.","23,627,100.","364,117.19",7.53,10.65,599.7726352,-139.3440617,-42.1052626,1171.1400737,135.47,34.25,37.81,36.37,9.46,,461.67,191.99,-1.41,-19.42,-35.8,-11.93,-22.8,116.01,14.61,203.07,"35,879,675,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2022,0.2357619,0.0460897,1.4855969,23.58,-0.0220563,-0.0430108,42.42,-15.02,11.28,-0.0884029,0.0663939,-0.2057402,15.45,5.71,91.91,35.66,.59,1.37,1.0319135,0.0,134.854353,27.49,2.08,-5.19,,"142,922,040.","19,722,300.","326,162.92",29.36,67.01,1091.8130277,202.450131,,1447.5779058,190.73,54.12,165.22,153.77,87.08,17.55,474.86,84.78,-2.63,20.16,228.55,8.23,12.22,485.61,51.23,,"34,598,283,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2023,,,,,,,40.67,5.51,19.45,,,,24.66,.87,83.31,52.39,.79,,,0.0,136.8548383,,,3.07,,"99,928,640.","65,962,810.",,44.13,225.59,,,,,269.32,71.57,,,84.84,8.54,687.4,,,154.77,"2,764.23",22.47,25.89,341.75,54.97,,"27,057,089,000."
N361038,A064510,유네코,유네코(주),124411-0001264,137-81-07056,1982-08-05,2018-03-15,2023-01-17,외감,12.0,중소기업,,시너지파트너스,N20106.기계,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,코스닥,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),감사의견거절,2024,,,,,,,46.07,17.88,12.22,,,,8.71,1.25,89.4,57.61,.53,,,0.0,211.7727788,,,2.06,,"115,568,620.","74,263,520.",,24.65,98.75,,,,,301.79,76.44,,,129.78,1.18,"4,845.21",,,129.23,"1,693.19",13.06,24.5,153.67,45.21,,"26,004,831,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2014,-0.3339094,-13.7354239,-22.8466059,-33.39,-0.113927,-0.0476191,23.49,-7.26,-32.63,-0.0334423,-0.1503871,-0.0760624,-34.2,8.17,128.89,18.49,.46,1.05,0.8224382,0.0,132.294173,3.61,1.89,5.52,,"157,844,640.","27,332,230.","1,503,256.37",-6.27,-59.69,1164.7290815,-380.0907098,-106.9457621,902.3605446,85.78,38.3,101.3,75.71,6.13,"1,975.51",214.51,161.09,-.89,-33.13,-41.12,-15.07,-50.79,-344.71,-23.06,-61.11,"117,546,518,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2015,-0.0932605,-4.0192842,-0.3649321,-9.33,-0.0373947,0.0125,16.05,-37.84,-46.27,-0.2026873,-0.2478624,-0.5008248,-61.24,6.28,142.71,13.97,0.54,1.32,0.8998178,0.0,177.2698809,3.93,1.81,-17.1,,"151,279,120.","22,583,220.","1,198,037.91",-27.2,-215.45,1062.0670904,-493.6233745,-214.8685086,693.2701106,44.24,43.17,85.76,63.17,1.12,82.42,131.84,131.65,-6.03,-90.59,-118.6,-40.9,-113.93,"-1,443.21",-87.62,-16.6,"99,706,479,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2016,0.4541364,1.0320296,0.9561613,45.41,-0.0681621,-0.0123457,23.11,1.3,-2.18,0.0063668,-0.0106565,0.0137451,-2.3,6.06,101.46,22.52,0.49,1.06,0.9119398,0.0,111.9802337,4.33,1.87,-51.72,,"164,513,570.","21,741,690.","1,151,258.56",2.71,18.96,834.7695872,-18.1722631,-130.8764679,929.0353854,85.81,48.77,109.44,87.73,9.22,230.01,246.94,105.04,.21,-8.61,-10.69,-4.04,-14.68,143.44,9.05,141.11,"80,212,415,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2017,-0.41366,-48.2094908,-48.2949444,-41.37,-0.171524,0.5,-6.48,-74.11,-129.53,-0.3091341,-0.5402693,-0.6903576,-120.65,11.63,216.56,-5.83,0.42,0.93,0.7553355,0.0,135.1462198,4.37,2.4,17.24,,"122,195,880.","18,042,930.","685,426.14",,,675.6858263,-875.204774,-128.5330666,435.4465873,-12.91,39.29,99.21,83.27,18.78,,68.71,154.49,-6.37,-156.88,-327.45,-91.21,-303.56,,,,"103,243,089,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2018,-0.2642933,0.6449647,0.8471614,-26.43,0.0560564,-0.1833333,11.4,-24.92,-18.75,-0.1416612,-0.10658,-0.3820463,-28.74,2.59,116.39,-19.46,.57,1.53,0.903594,0.0,112.6273285,5.89,3.02,22.12,,"108,246,900.","20,979,470.","585,101.1",,,577.9976915,-108.3520193,-251.5139031,319.4602176,-36.11,34.44,110.7,91.38,5.36,180.59,117.45,190.35,-9.63,-40.51,-248.29,-26.07,-59.98,,,,"75,133,192,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2019,,,,,,,6.61,-22.7,-40.54,,,,-50.05,13.48,132.21,-11.68,.58,,,0.0,310.2825632,,,3.04,,"91,299,580.","18,595,180.",,,,,,,,-14.,71.69,,,288.18,27.88,242.29,,,-249.89,-937.35,-45.66,-50.05,,,,"63,065,739,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2020,,,,,,,26.76,-9.37,9.64,,,,4.59,2.13,92.74,-18.68,.35,,,0.0,435.7208011,,,.86,,"122,565,250.","31,938,930.",,,,,,,,-20.08,74.36,,,182.62,67.99,69.83,,,-83.29,-272.95,-8.93,-18.,,,,"32,967,371,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2021,,,,,,,-123.52,-200.86,-231.85,,,,-68.82,4.52,303.14,-74.24,.2,,,0.0,191.5532155,,,.71,,"99,783,930.","37,041,980.",,,,,,,,-55.2,60.2,,,88.12,38.2,98.55,,,-440.44,"-1,323.97",-87.05,-226.01,,,,"29,541,737,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2022,,,,,,,-16.45,-69.44,-37.02,,,,-15.99,4.72,126.63,-95.22,.26,,,0.0,144.2819921,,,1.7,,"37,362,410.","16,942,960.",,,,,,,,-60.71,61.55,,,118.19,47.19,84.11,,,-123.74,-295.37,-17.67,-36.,,,,"20,807,443,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2023,,,,,,,-19.27,-73.33,-54.59,,,,-22.78,5.64,140.97,-127.8,.25,,,0.0,74.0684489,,,1.02,,"26,528,530.","15,021,620.",,,,,,,,-68.83,57.8,,,296.35,14.55,102.52,,,-328.98,"-20,852.91",-26.18,-51.19,,,,"17,843,631,000."
N103879,A065160,에프티이앤이,(주)라임,110111-1424384,113-81-43532,1997-06-10,2002-07-30,2019-05-03,폐업,12.0,중견기업,,,N15101.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,코스닥,감사의견 거절(감사범위 제한),감사의견거절,2024,,,,,,,8.44,-23.15,-21.07,,,,-15.46,3.83,119.4,-135.86,.41,,,0.0,61.6781768,,,1.1,,"10,458,240.","9,537,240.",,,,,,,,-71.8,53.29,,,249.15,8.62,208.4,,,-115.36,"-5,039.55",-9.66,-11.66,,,,"15,071,430,000."
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2014,0.5350887,1.0217894,0.7181568,53.51,-0.8599812,-0.3939394,,,,0.0020392,-0.0329907,0.003572,,,,,,0.09,0.1132103,,,3.14,0.76,,,,,"1,228,744.14",,,,-44.9248255,,887.9350094,,,12.3,9.54,,,,72.46,.06,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2016,-0.1944104,0.4421912,-0.3597415,-19.44,-0.1066519,-0.1666667,,,,-0.0220917,-0.1378091,-0.0374469,,,,,,0.09,0.1259165,,,,5.86,,,,,"4,758,630.1",,,,-160.4547662,,612.936094,,,10.98,10.98,,,,94.76,-.69,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2017,0.0967647,0.0067956,0.8499554,9.68,-0.1975035,0.0,,,,-0.0205562,-0.019372,-0.0397566,,,,,,0.08,0.0803785,,,,5.26,,,,,"5,079,329.3",,,,-24.0753693,,672.2466881,,,26.13,26.13,,,,92.17,-.65,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N038606,A065180,주식회사 해피드림,(주)해피드림,130111-0036318,124-81-41378,1995-11-27,2016-06-02,2018-04-20,일반,12.0,중소기업,,해피드림,N30200.음식료 및 담배,H00000.운수 및 창고업(49~52),H49000.육상 운송 및 파이프라인 운송업,코스닥,감사범위제한으로 인한 한정의견,감사의견한정,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2014,-0.4020706,-2.8013061,-3.4083874,-40.21,-0.4701649,-0.3398496,-8.16,-15.71,-16.62,-0.1410992,-0.1492556,-0.5056264,-53.49,1.47,116.69,24.17,.9,3.22,1.245553,,,3.64,14.63,-8.69,,,,"434,256.85",,,21353.4276208,-3712.8252233,-2171.8872435,5558.3184184,"1,185.78",21.23,73.01,30.77,5.6,,24.69,371.12,-10.67,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2015,-1.130481,-0.2548594,-0.7983442,,0.1479223,-0.3826879,-11.2,-17.18,-26.04,-0.194885,-0.2954351,-1.9500843,,2.62,124.05,-5.92,1.13,,1.2605509,,,3.67,32.04,-3.4,,,,"474,547.13",,,21396.6551305,-6205.5123033,975.5124082,-620.574845,-224.11,,48.46,15.,3.62,,13.73,,-6.55,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N417483,A065270,플렉스컴,(주)플렉스컴,120111-0151499,139-81-30946,1997-04-25,2002-10-23,2016-04-12,폐업,12.0,중소기업,,,N45201.통신장비,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",코스닥,자본전액잠식,자본잠식,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N016039,A065560,녹원씨엔아이,(주)녹원씨엔아이,110111-0529747,214-81-13888,1987-05-07,2003-07-01,2024-07-29,외감,12.0,중소기업,,,N20200.상업 및 전문서비스,C00000.제조업(10~34),C18000.인쇄 및 기록매체 복제업,코스닥,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,기업의계속성_경영의투명성종합판단,2014,1.1564586,0.0435175,0.1104081,115.65,-0.7845221,-0.5,1.8,-105.19,-154.57,-0.1978879,-0.2907796,-0.3692641,-54.26,20.53,150.07,12.68,.19,0.35,0.4053396,0.0,148.1543386,2.95,1.51,.8,,"63,139,030.",.,"414,741.",,,228.7154343,-342.5911693,-571.6762181,599.5631702,27.06,57.75,181.1,152.05,30.64,35.82,91.2,73.15,-5.12,-94.59,-124.15,-21.68,-105.32,,,,"12,655,063,000."
N016039,A065560,녹원씨엔아이,(주)녹원씨엔아이,110111-0529747,214-81-13888,1987-05-07,2003-07-01,2024-07-29,외감,12.0,중소기업,,,N20200.상업 및 전문서비스,C00000.제조업(10~34),C18000.인쇄 및 기록매체 복제업,코스닥,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,기업의계속성_경영의투명성종합판단,2015,0.4423058,1.133152,-1.7511125,44.23,1.2540346,0.0606061,46.6,6.21,-188.66,0.0195003,-0.5920334,0.0294675,-89.46,5.89,188.1,0.8,0.31,0.47,0.9277595,0.0,35.2393095,5.45,2.62,1.17,,"13,741,910.",.,"489,514.23",,,316.2113116,-604.3630414,-249.4865845,504.9120145,1.64,73.62,345.16,319.46,33.31,10.48,374.06,35.84,1.06,-227.87,-364.53,-71.91,-177.34,,,,"21,914,387,000."
